"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"2003" 7 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 103 -0.449280924009709
"2004" 7 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 27 -0.794105083666667
"2005" 7 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 48 -0.950728
"2006" 7 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 5 -0.989008908
"2007" 7 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 11 -0.98484558
"2008" 7 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 42 -0.975421048095238
"2009" 7 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 82 -0.685397695365854
"2010" 7 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 123 -0.74458929303252
"2011" 7 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 82 -0.963057443658537
"2012" 7 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 36 -0.953755321111111
"2013" 7 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 101 0.0542965098019802
"2014" 7 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 11 -0.0981911220909091
"2015" 7 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 55 -0.304291876981818
"2016" 7 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 101 -0.940511746336634
"2017" 7 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 119 -0.967050462521008
"2018" 7 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 40 -0.757354811775
"2019" 7 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 45 -0.0785285795333333
"2020" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 56 -0.162303902637143
"2021" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 58 -0.02796024784
"2022" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 16 0.061666137125
"2023" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 95 0.0173245336126316
"2024" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 84 -0.245510830029762
"2025" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 90 -0.337750280625556
"2026" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 4 -0.4384029775
"2027" 7 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 102 -0.25763712927451
"2028" 7 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 8 -0.2539181625
"2029" 7 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 41 -0.417913214146341
"2030" 7 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 73 -0.285254220986301
"2031" 7 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 7 -0.327054081428571
"2032" 7 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 50 -0.18056479616
"2033" 7 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 35 -0.129109769065714
"2034" 7 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 190 -0.210160147559737
"2035" 7 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 117 -0.181173131193162
"2036" 7 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 57 -0.318395104666667
"2037" 7 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 32 -0.195224303028125
"2038" 7 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 206 -0.0874295528220874
"2039" 7 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 145 -0.279020829923448
"2040" 7 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 78 -0.43282913724359
"2041" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 129 -0.119246775872636
"2042" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 84 -0.186843725936024
"2043" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 167 -0.077614703361497
"2044" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 91 -0.140597188615385
"2045" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 82 -0.122673863162195
"2046" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 40 -0.1460389148695
"2047" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 213 -0.11951708621784
"2048" 7 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 164 -0.132109528293902
"2049" 7 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 128 -0.476500229148516
"2050" 7 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 53 0.110879039645283
"2051" 7 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 44 0.0353369591136364
"2052" 7 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 54 -0.456555272037037
"2053" 7 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 34 -0.367480050235294
"2054" 7 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 39 -0.244518104871795
"2055" 7 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 36 -0.118364053736083
"2056" 7 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 30 -0.198235205406667
"2057" 7 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 61 -0.122425493365574
"2058" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 160 -0.2439673272925
"2059" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 39 -0.0634677567069231
"2060" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 37 -0.351170968378378
"2061" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 66 0.577991365909091
"2062" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 33 0.242492237787879
"2063" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 42 -0.1551754145
"2064" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 70 -0.211518142198571
"2065" 7 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 118 -0.326901763881356
"2066" 7 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 62 -0.692102614354839
"2067" 7 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 80 -0.1678524705575
"2068" 7 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 5 -0.0779055734
"2069" 7 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 57 -0.190751539207018
"2070" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 18 -0.400915425555556
"2071" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 29 -0.39582496562069
"2072" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 66 -0.257658248954545
"2073" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 28 0.13781087325
"2074" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 37 0.0868558605567568
"2075" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 57 0.026781622098421
"2076" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 75 -0.195306226473333
"2077" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 66 -0.304733357772727
"2078" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 59 -0.198952326289831
"2079" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 35 0.0389950338571429
"2080" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 53 -0.182777395341509
"2081" 7 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 41 -0.135025144560976
"2082" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 3 -0.063322669
"2083" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 44 0.233489484708409
"2084" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 87 -0.262725804703448
"2085" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 142 -0.303038169915493
"2086" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 69 -0.200360120594203
"2087" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 31 -0.28446491
"2088" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 50 -0.131801808124
"2089" 7 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 125 -0.063922247088
"2090" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 170 -0.311749339517059
"2091" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 82 -0.207397925104024
"2092" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 72 -0.189938493948611
"2093" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 87 -0.233931301310345
"2094" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 115 0.0505911214745217
"2095" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 91 0.0128104228318681
"2096" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 54 -0.0526708697962963
"2097" 7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 126 -0.0764178737892857
"2098" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 99 -0.229000822949495
"2099" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 156 -0.36278470265
"2100" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 60 -0.103793569225
"2101" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 76 -0.00777004766052632
"2102" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 19 -0.519955187894737
"2103" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 28 -0.478267640357143
"2104" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 46 -0.400234966956522
"2105" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 1 -0.3529996
"2106" 7 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 16 -0.285774419375
"2107" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 62 -0.220893477556452
"2108" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 60 -0.292940371816667
"2109" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 120 -0.175595080836667
"2110" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 24 -0.195916212416667
"2111" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 54 0.0313159609074074
"2112" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 40 0.8294357591
"2113" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 10 -0.0991628338
"2114" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 38 -0.106340899357895
"2115" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 84 -0.213539351353571
"2116" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 90 -0.325523770050556
"2117" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 60 -0.188178009476667
"2118" 7 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 47 -0.049717460606383
"2119" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 38 -0.625052376842105
"2120" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 62 -0.584599143548387
"2121" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 40 -0.44867572425
"2122" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 18 0.179924507833333
"2123" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 84 0.045924154797619
"2124" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 69 -0.28952206536087
"2125" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 84 -0.455470050678571
"2126" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 19 -0.385281973157895
"2127" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 83 -0.400710695060241
"2128" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 41 -0.379577018682927
"2129" 7 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 61 -0.350908773885246
"2130" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 2 -0.453494915
"2131" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 49 -0.329897656122449
"2132" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 38 -0.581804293157895
"2133" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 199 -0.362796853992462
"2134" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 70 -0.459167375714286
"2135" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 50 -0.3824536848
"2136" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 23 -0.499874144565217
"2137" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 174 -0.334819746767816
"2138" 7 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 162 -0.382774785058025
"2139" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 71 -0.519880676197183
"2140" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 104 -0.422130901096154
"2141" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 76 -0.456598442182895
"2142" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 144 -0.515466801388889
"2143" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 87 -0.176022788965517
"2144" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 70 -0.122421799888571
"2145" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 67 -0.257647880949254
"2146" 7 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 165 -0.360179643260606
"2147" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 153 -0.346009578882353
"2148" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 97 -0.522682342412371
"2149" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 73 -0.0283925624123288
"2150" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 21 -0.0872573495285714
"2151" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 43 -0.39472727972093
"2152" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 37 -0.676007624594595
"2153" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 14 -0.624869732857143
"2154" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 31 -0.466697284516129
"2155" 7 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 45 -0.525955747555556
"2156" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 57 -0.548113477192982
"2157" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 142 -0.452946626035211
"2158" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 31 -0.508816683225806
"2159" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 37 -0.237112151027027
"2160" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 65 0.5897717954
"2161" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 13 -0.132495016153846
"2162" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 39 -0.157159842282051
"2163" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 73 -0.527744872191781
"2164" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 105 -0.499491756190476
"2165" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 62 -0.629561610483871
"2166" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 62 -0.0889536828101613
"2167" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 3 0.0110891526666667
"2168" 7 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 13 -0.651993056153846
"2169" 8 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 104 -0.650431741086538
"2170" 8 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 111 -0.928042056927928
"2171" 8 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 40 -0.96685816625
"2172" 8 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 27 -0.0723860861111111
"2173" 8 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 27 -0.105888741607407
"2174" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 45 -0.966951699333333
"2175" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 63 -0.967708898412698
"2176" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 54 -0.961792852407407
"2177" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 51 0.0147047999619608
"2178" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 57 0.101727058362807
"2179" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 37 -0.966243375135135
"2180" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 131 -0.957437341877863
"2181" 8 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 48 -0.922648824583333
"2182" 8 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 46 -0.952121645217391
"2183" 8 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 8 -0.93993671875
"2184" 8 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 16 -0.9848586775
"2185" 8 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 74 -0.931423938783784
"2186" 8 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 18 -0.926119565555556
"2187" 8 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 44 -0.903744739545455
"2188" 8 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 10 -0.955074928
"2189" 8 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 83 -0.336493062389157
"2190" 8 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 33 -0.96927403
"2191" 8 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 46 -0.95681831826087
"2192" 8 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 132 -0.953760628712121
"2193" 8 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 84 -0.970827684047619
"2194" 8 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 49 -0.960596209795918
"2195" 8 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 5 -0.995100962
"2196" 8 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 93 -0.944247743397849
"2197" 8 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 126 -0.535539370063492
"2198" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 159 -0.658550661560126
"2199" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 90 -0.967946037777778
"2200" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 83 -0.122620238409639
"2201" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 47 0.316186830191489
"2202" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 275 -0.949217855381818
"2203" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 83 -0.523723334020482
"2204" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 108 -0.362889355277407
"2205" 8 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 133 -0.940211353984962
"2206" 8 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 101 -0.622865808257426
"2207" 8 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 83 -0.248852652674699
"2208" 8 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 68 -0.556269732838235
"2209" 8 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 89 -0.945248728157303
"2210" 8 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 28 -0.972551760357143
"2211" 8 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 39 -0.97571769
"2212" 8 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 15 -0.985511494666667
"2213" 8 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 3 -0.99476432
"2214" 8 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 76 -0.969067692236842
"2215" 8 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 125 -0.93786058192
"2216" 8 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 34 -0.525277971176471
"2217" 8 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 87 -0.439566293448276
"2218" 8 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 107 -0.381806198691589
"2219" 8 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 18 -0.98076159
"2220" 8 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 51 -0.677235833529412
